ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14258,0,0,0.06,0,0.06
9742,0.46,0.12,0,0.02,0.59
19510,0.04,0.01,0,0,0.05
7255,0,0.03,0,0,0.04
4703,0.76,0.59,0,0.2,1.55
1608,0.06,0.05,0,0.01,0.12
16814,0.46,0.32,0,0.05,0.84
3646,0.49,0.13,0,0.01,0.63
16082,0,0,0.05,0,0.05
331,2.1,1.36,0.06,0.4,3.92
939,0,0,0.63,0,0.63
16764,0.02,0.01,0,0,0.03
3719,0.54,0.36,0,0.06,0.96
2458,0.08,0.06,0,0.02,0.16
365,0,0,0.05,0,0.05
12511,0.06,0.04,0,0.01,0.11
12172,0,0,0.06,0,0.06
4227,0.06,0.05,0,0.02,0.13
7476,0.1,0,0,0.01,0.11
6780,0.04,0.03,0,0,0.07
13881,0.03,0.01,0,0,0.04
3788,0.02,0.06,0,0.02,0.1
13265,0,0,0.13,0,0.14
10293,0.21,0.13,0.13,0.06,0.54
14383,0.02,0.01,0,0,0.02
8422,0.14,0,0,0.01,0.15
17331,0.01,0.01,0,0,0.02
17979,0.13,0.09,0,0.02,0.24
9437,0,0.02,0,0.01,0.02
13719,0,0,0.01,0,0.01
9168,0,0,0.09,0.01,0.09
329,0,0,0.02,0,0.02
580,0.23,0.28,0,0.06,0.57
4314,0.14,0.37,0,0.19,0.71
1963,0.02,0.01,0,0,0.03
14315,1.25,0.15,0.03,0.22,1.66
2265,0.49,0.33,0,0.06,0.88
12400,0.28,0.03,0,0.02,0.33
11516,0.89,1.43,0,0.48,2.79
15401,0,0,0.35,0,0.35
12650,0,0,0.13,0.01,0.14
16333,0,0,0.15,0,0.15
19112,0.09,0.02,0.08,0.03,0.21
4651,0.01,0.01,0,0,0.02
10767,0,0,0.02,0,0.02
15338,0.03,0,0,0,0.03
6375,0.01,0,0,0,0.01
8865,0.44,0.44,0,0.18,1.06
15699,0.05,0.04,0,0.01,0.1
8787,0,0.02,0,0,0.02
1662,0.07,0.05,0.3,0.03,0.44
2855,0.09,0.04,0.1,0.03,0.25
7389,0.02,0.01,0,0,0.02
13286,0.04,0.01,0,0,0.06
9817,0.05,0.02,0,0,0.07
13231,0.06,0.05,0,0.02,0.12
3767,0.35,0.42,0.02,0.14,0.93
18763,1.5,0,0,0.11,1.61
3888,0,0,0.29,0.01,0.29
12717,0.47,0.03,0,0.01,0.5
10406,0,0.02,0,0.01,0.03
16270,0.03,0.02,0,0,0.05
4382,0,0,0.13,0,0.13
7765,0.48,0.13,0,0.02,0.62
18165,0.07,0.06,0,0.02,0.15
15607,0.17,0.12,0,0.02,0.31
3877,0.15,0.12,0,0.04,0.31
16055,0,0,0.54,0.04,0.57
7805,0,0,0.01,0,0.01
16426,0.02,0.02,0,0.01,0.05
15686,0.01,0,0,0,0.01
18678,0.03,0.05,0.02,0.02,0.12
4496,0.26,0.18,0,0.03,0.47
14027,0,0,0.01,0,0.01
1431,0,0,0.02,0,0.02
15720,0.37,0.02,0,0,0.4
17381,0.06,0.02,0,0,0.09
12104,0,0,0.26,0,0.26
1837,0,0,0.06,0,0.06
18671,0,0,0.02,0,0.02
18528,0.08,0.03,0,0,0.11
7333,0.09,0,0.03,0.01,0.12
18896,0,0.01,0,0,0.02
7585,0.25,0,0,0.02,0.27
15575,0.5,0.11,0,0.05,0.65
9035,0.33,0,0,0.03,0.36
4480,0.02,0.17,0,0.09,0.27
9033,0.51,0.09,0.32,0.01,0.93
5874,0,0,0.53,0,0.53
12171,0.02,0,0,0,0.02
16289,1.54,0.63,0,0.22,2.39
4323,0.12,0.21,0,0.04,0.37
9355,0,0.08,0,0.02,0.11
11275,0.03,0,0,0,0.03
11132,0,0,0.21,0,0.21
13365,0.09,0.02,0,0,0.11
2607,0,0,0.5,0.04,0.54
16897,0.59,0.57,0,0.07,1.23
986,0,0.01,0,0,0.01
2283,0.61,0.32,0.01,0.08,1.02
8114,0.64,0.18,0,0.03,0.85
870,0.07,0.02,0,0,0.09
9146,0.87,0.98,0,0.59,2.44
10374,0,0,0.21,0,0.21
6403,0.04,0,0,0,0.04
8922,1.74,0.02,0,0.28,2.04
18897,0.1,0.03,0,0,0.14
1374,0.06,0,0,0.01,0.07
8530,0.09,0.26,0.23,0.02,0.6
10437,0.2,0.14,0.22,0.09,0.65
4765,0.2,0.03,0.03,0.02,0.28
11485,0.02,0,0,0,0.02
16862,0.09,0.03,0,0,0.12
14243,0.06,0.04,0,0.01,0.12
17944,0,0,0.02,0,0.02
2710,0.05,0.01,0,0,0.06
4096,0,0,0.02,0,0.02
4166,0.02,0.01,0,0,0.04
3827,0.03,0,0,0,0.03
8636,0.03,0,0.02,0.01,0.06
12451,0.06,0,0,0,0.07
16642,0,0,0.41,0,0.41
3208,0.12,0.01,0,0.14,0.27
17391,0.05,0,0,0.01,0.06
8070,1.59,1.05,0.04,0.14,2.82
9580,0.16,0,0,0.01,0.17
200,0.01,0.04,0,0.01,0.06
8893,0,0.06,0.01,0.01,0.08
12774,0,0,0.13,0,0.13
18356,0.19,0.11,0,0.05,0.36
1919,0.16,0.1,0,0.03,0.28
2452,0,0,0.26,0.05,0.31
8898,0.01,0.01,0,0,0.02
13025,0.06,0,0,0,0.06
1867,0.32,0.02,0,0,0.34
12582,0.04,0.03,0.16,0.02,0.24
6944,0.19,0.05,0,0.01,0.25
9335,0.01,0.01,0,0,0.02
17246,0,0.03,0,0.01,0.04
1507,0,0,0.02,0,0.02
14536,0.23,0.16,0,0.03,0.41
3251,0.45,0.14,0,0.06,0.65
11900,0.1,0,0,0.01,0.11
18247,0.23,0.01,0,0.02,0.26
4952,0.7,0.54,0,0.18,1.42
84,1.24,0.17,0.03,0.01,1.45
14368,0,0.09,0,0.02,0.11
12035,0.32,0.25,0,0.08,0.65
15643,0,0.03,0,0.01,0.03
13935,0,0,0.06,0,0.06
17594,0,0.1,0,0.02,0.12
14680,0.1,0.07,0,0.02,0.19
13055,0.45,0.3,0,0.05,0.8
12111,0.01,0.03,0,0.01,0.04
13911,0.07,0.05,0,0.01,0.13
14318,0.07,0.04,0.03,0.02,0.16
13388,0,0.8,0,0.18,0.99
11441,0,0.02,0,0,0.02
3512,0,0,0.11,0,0.11
13241,0,0,0.02,0,0.02
14138,0,0,0.02,0,0.02
6568,0.18,0.11,0,0.03,0.31
18708,0,0,0.03,0,0.03
918,0.06,0,0,0.01,0.07
19931,0.06,0,0,0,0.07
18659,0.14,0.19,0,0.07,0.4
11650,0.43,0.29,0,0.08,0.8
9409,0.03,0.02,0,0.01,0.06
2460,0.07,0.05,0,0.02,0.14
13259,1.63,0.22,0.51,0.06,2.41
14606,0.02,0,0,0,0.02
16607,0.05,0.02,0,0.01,0.08
5426,0.21,0.12,0,0.04,0.37
11528,0.14,0.01,0,0.01,0.16
7811,0.05,0.04,0,0.01,0.09
7409,0.85,0.65,0,0.08,1.58
10011,0,0,0.03,0,0.03
2850,0,0.2,0,0.01,0.22
15185,0.11,0.03,0,0,0.14
11523,0,0,0.07,0,0.07
3637,0.11,0,0,0.01,0.12
6283,0.01,0,0,0,0.02
12341,0,0,0.19,0,0.19
10744,0.82,0.3,0,0.02,1.14
9903,0,0,0.2,0,0.2
4958,0,0,0.1,0,0.1
6047,0.15,0.04,0,0,0.19
3200,0.07,0.01,0,0.01,0.08
2796,0.04,0,0,0.01,0.05
17905,0,0,0.03,0,0.03
4486,0,0,3.67,0,3.67
11579,0,0,0.25,0,0.25
16007,0.26,0.21,0,0.07,0.54
3176,0.16,0.12,0,0.04,0.32
18688,0.52,0.41,0,0.14,1.06
13761,0.3,0,0,0.02,0.33
1084,0,0,0.04,0,0.04
17541,0.15,0,0,0.01,0.16
1795,0,0,0.08,0,0.08
16198,0.15,0.01,0,0.01,0.17
3932,0.01,0.14,0,0.04,0.18
15491,0.21,0.02,0.11,0.02,0.36
12608,0.22,0.03,0,0.03,0.27
9787,0.83,0.66,0.08,0.18,1.75
19856,0,0.01,0,0,0.01
189,0,0,0.07,0,0.07
2380,0.01,0.05,0,0.02,0.08
19056,1.07,0.15,0,0.19,1.41
3098,0.05,0,0,0,0.06
13092,0.01,0.01,0,0,0.02
18108,0.03,0,0,0,0.04
12456,0,0.03,0,0.01,0.04
4795,0.08,0.03,0,0.01,0.12
18735,0.02,0,0.18,0,0.2
16734,0,0.03,0,0,0.03
13517,0.3,0,0,0.03,0.32
14709,0.09,0.07,0.15,0.02,0.33
17685,0.73,0.5,0,0.21,1.44
9759,0.04,0,0,0,0.04
5327,0.05,0,0,0,0.05
1078,0.16,0.03,0,0.02,0.2
15930,0,0,0.24,0,0.24
2024,0,0,0.02,0,0.02
6510,0.01,0.01,0,0,0.02
875,0,0,0.05,0,0.05
11186,0.01,0.02,0,0,0.04
14787,0,0.01,0,0,0.02
13921,0,0,0.07,0,0.07
19665,0,0,0.02,0,0.02
7089,0.06,0,0,0.01,0.07
17939,0.07,0,0,0.01,0.08
11278,1.41,0.42,0.03,0.07,1.94
13632,0.59,0.02,0,0,0.62
19986,3.68,1.75,1.42,0.28,7.13
6650,0.18,0.14,0,0.05,0.36
3336,0,0,0.01,0,0.01
16632,0.06,0.04,0,0.01,0.11
18194,0.47,0.41,0.03,0.18,1.08
9283,0.02,0,0,0,0.02
18285,0.26,0.01,0,0.02,0.29
13596,0.07,0.01,0,0.01,0.08
8666,0,0.02,0,0,0.02
8596,0.53,0.42,0,0.14,1.09
10126,1.33,1.71,0.13,0.73,3.89
3524,0.02,0.01,0.02,0,0.06
16295,0,0.02,0,0,0.02
901,3.13,1.71,0.03,0.44,5.3
3982,0,0,0.2,0,0.2
4490,0.4,0.33,0,0.07,0.8
18685,0,0,0.09,0,0.09
7707,0.08,0.13,0,0.04,0.25
16575,0.24,0.15,0,0.04,0.43
34,0.01,0.16,0,0.02,0.19
15896,0.11,0.01,0,0.01,0.14
3154,0.08,0,0,0.01,0.09
15536,0,0,0.45,0,0.45
6973,0,0,0.06,0,0.06
11740,0.07,0.08,0,0.04,0.19
17583,0,0,0.06,0,0.06
1359,0,0,0.01,0,0.01
1769,0.04,0,0,0,0.05
18119,0.36,0.28,0.14,0.06,0.84
5185,1.15,1.14,0.06,0.13,2.48
5770,0,0,0.02,0,0.02
616,0.2,0.27,0.02,0.05,0.53
6497,0,0,0.06,0,0.06
8032,0.07,0,0,0.01,0.08
2047,0.48,0.68,0.33,0.16,1.65
17403,0.21,0.06,0,0.01,0.28
16765,0.25,0.12,1.48,0.03,1.88
9939,0.28,0.22,0,0.07,0.58
16817,0.01,0,0,0,0.01
4124,0.09,0.07,0.03,0.02,0.21
6019,0.14,0.01,0,0.01,0.16
3492,0,0,0.28,0,0.28
16282,0.26,0.14,0,0.04,0.44
10110,0.35,0,0,0.03,0.37
830,0.3,1.27,0.46,0.26,2.28
5772,0,0.17,0.09,0.02,0.28
7417,0.02,0.01,0,0,0.03
8783,0.51,0.75,0.07,0.12,1.46
15111,0.15,0.07,0,0.03,0.25
17096,0.05,0,0,0,0.06
10811,0.03,0.01,0,0,0.04
3083,1.27,0.02,0,0.09,1.39
3418,0.06,0.02,0,0,0.08
16329,0.02,0.01,0,0,0.02
3184,0,0,0.21,0,0.21
11474,0.28,0.22,0,0.07,0.56
10,0,0,0.46,0.03,0.5
7939,0.24,0.09,0,0.01,0.33
311,0,0,0.05,0,0.05
19081,0,0,0.02,0,0.02
13711,0.12,0.05,0,0.02,0.19
16521,0.15,0.68,0.01,0.32,1.16
16013,0.02,0.01,0,0,0.03
2614,0.25,0.45,0.01,0.15,0.86
10770,0,0.02,0,0,0.02
17768,0.01,0.03,0,0.01,0.05
8206,0.16,0.05,0,0.02,0.23
8087,0,0,0.02,0,0.02
10912,0,0.04,0,0.01,0.05
11438,0.62,0.13,0,0.07,0.82
4903,0.02,0,0.05,0,0.07
3135,0.24,0.16,0,0.03,0.43
6540,0,0,1,0,1
13727,0,0,0.14,0.01,0.15
19548,0,0,0.02,0,0.02
11613,0,0,0.14,0,0.14
5260,0,0,0.02,0,0.02
17337,0.26,0.21,0,0.05,0.51
5900,1.28,1.61,0.15,0.57,3.61
19617,0,0,0.07,0,0.08
14745,0.01,0.01,0,0,0.02
10556,0,0,0.06,0,0.07
5590,0.06,0.3,0.19,0.03,0.58
645,0.31,0.12,0,0.07,0.5
9050,0.65,0.22,0,0.03,0.9
5990,0.15,0.17,0,0.1,0.43
4070,0.13,0.1,0,0.03,0.26
6174,0.04,0.01,0,0,0.06
12022,0.06,0.02,0,0,0.08
6094,0.1,0,0,0.01,0.1
2082,0,0.01,0,0,0.02
5249,0.13,0.04,0.03,0.01,0.21
9635,0.34,1.08,0.03,0.26,1.7
3069,0.29,0.06,0,0,0.36
3099,0.06,0.01,0,0.01,0.08
11526,0,0.05,0,0.6,0.65
12990,0.85,0.01,0,0.07,0.93
18468,0,0,0.14,0,0.14
2976,0,0,0.02,0,0.02
7910,0.29,0.2,0,0.03,0.52
18476,0.08,0,0,0.01,0.09
17228,0,0,0.17,0,0.17
2277,0.08,0,0.19,0.01,0.27
13899,0,0,0.25,0.01,0.26
8713,0.12,0.04,0,0,0.16
19506,0.47,0.37,0,0.12,0.97
18546,0.34,0.02,0,0.02,0.38
9045,0.07,0.03,0,0.01,0.11
2753,0.03,0.02,0,0.01,0.05
12766,0.1,0.07,0,0.02,0.18
2860,0.16,0.06,0,0.02,0.24
9170,0,0,0.07,0,0.07
2919,0.3,0.32,0,0.07,0.69
13375,0,0.66,0,0.01,0.67
18192,0.11,0.03,0,0.02,0.16
18631,0,0,0.09,0,0.09
18847,0,0,0.02,0,0.02
2331,0,0,0.06,0,0.06
4170,0.9,0.2,0,0.08,1.19
515,0.34,0.15,0.01,0.05,0.56
3086,0.08,0.01,0,0.01,0.09
5477,0.52,0.41,0,0.14,1.06
12899,0.4,0.22,0,0.02,0.64
11074,2.67,0.89,0.05,0.37,3.99
177,0,0,0.03,0,0.03
9375,0.21,0.01,0,0.02,0.24
14152,0,0,0.07,0,0.07
13755,0,0,0.05,0,0.05
11799,0.23,0.06,0,0.01,0.29
12404,0.1,0.04,0,0,0.13
5927,0,0,0.01,0,0.01
18696,0.37,0.01,0,0.03,0.41
9941,0,0,0.11,0,0.11
8178,0,0,0.24,0,0.24
14493,0.29,0.09,0,0.03,0.41
18669,0,0,0.03,0,0.03
3720,0.37,0.14,0,0.01,0.52
15459,0,0,0.03,0,0.03
133,0.09,0,0,0.01,0.1
14720,0.02,0.01,0,0,0.03
1613,0.01,0,0,0,0.02
2591,0,0,0.01,0,0.01
13131,0.09,0.06,0,0.01,0.16
14593,0.03,0.01,0,0,0.04
14306,0,0.16,0,0.02,0.18
1987,0.55,0.25,0.01,0.07,0.89
16077,0.02,0,0,0,0.02
19018,0,0.01,0.01,0,0.03
2891,0,0,1.14,0.08,1.22
3510,0.07,0,0,0.01,0.08
10540,0.72,0.04,0,0.01,0.77
17302,0.11,0.04,0,0,0.16
11727,0.03,0.02,0,0.01,0.05
14113,0.25,0.07,0,0.03,0.34
15731,0,0,0.03,0,0.03
3678,0.1,0,0,0.01,0.11
12157,0,0,0.02,0,0.02
4931,1.45,0.88,0.09,0.38,2.79
2789,0.25,0.06,0.11,0.06,0.48
14576,0,0,0.65,0,0.65
330,0.58,0.45,0,0.14,1.16
7192,0,0.03,0,0,0.04
802,0,0,0.27,0.01,0.27
7228,0.39,0,0,0.03,0.42
11124,0.09,0.13,0.01,0.08,0.31
2715,0.03,0.06,0,0.02,0.11
6846,0,0,0.05,0,0.05
17770,0,0,0.04,0,0.04
3039,0,0,0.19,0,0.19
8815,1.68,0.74,0,0.36,2.78
243,0.18,0.19,0.2,0.04,0.6
13931,0.13,0.13,0,0.03,0.29
16565,0.25,0.23,0,0.14,0.62
13817,0.9,0.05,0,0.01,0.97
12237,0.14,0.09,0,0.02,0.25
12777,0.28,0.1,0,0.01,0.39
14537,0.11,0.15,0,0.08,0.34
11314,0.11,0.04,0,0,0.15
12602,0.21,0,0,0.01,0.23
14123,0.41,0.08,0,0.07,0.56
3945,0,0,0.07,0,0.07
10356,0,0,0.12,0,0.12
18486,0.03,0.02,0,0,0.05
19610,0,0,0.03,0,0.03
9988,0,0,0.16,0,0.16
9391,0.11,0.23,0,0.04,0.38
2298,0,0,0.22,0,0.22
12045,0.15,0.03,0,0.02,0.19
622,0,0.1,0,0.04,0.14
11937,0.31,0.21,0,0.04,0.55
15905,0,0,0.01,0,0.01
17980,0.18,0.06,0,0.03,0.27
3811,0.16,0.13,0,0.04,0.33
2758,0.17,0.07,0,0.02,0.26
17019,0.17,0.05,0,0.02,0.24
15752,0.71,1.8,0.4,0.74,3.64
300,0.13,0.16,0.01,0.06,0.35
754,0,0,0.02,0,0.02
4182,0.1,0.03,0,0,0.13
1389,0,0,0.55,0,0.55
13565,0.04,0.01,0,0,0.05
13387,0,0,0.09,0,0.09
3179,0.01,0,0,0,0.02
4267,0.06,0.06,0.11,0.01,0.24
5063,0.1,0,0,0.01,0.11
18038,0.18,0.17,0,0.04,0.4
12316,0.11,0.01,0,0.01,0.13
7596,0.16,0,0,0.01,0.18
17673,2.66,1.29,0.01,0.46,4.41
3571,0.16,0,0.02,0.01,0.19
10064,0,0,0.08,0,0.08
15873,0.03,0.02,0,0,0.06
17729,0.03,0.01,0,0,0.04
6363,0.14,0.09,0,0.03,0.26
1196,0,0,0.15,0,0.15
14560,0.08,0.06,0,0.01,0.15
11036,0.16,0.35,0,0.04,0.54
5006,0.08,0.02,0,0,0.11
15813,1.27,0.32,0.78,0.05,2.42
9243,0,0,0.04,0,0.04
9769,0,0,0.05,0,0.05
14956,0.02,0,0,0,0.02
9655,0.05,0.01,0,0,0.07
10359,0.27,0.06,0.22,0.03,0.58
11109,0,0.02,0,0.01,0.03
16089,0,0,0.41,0,0.41
6604,0.36,0.13,0,0.01,0.5
1625,0.16,0.06,0.5,0.02,0.74
5335,0.06,0.04,0,0.01,0.11
4624,0.44,0.11,0,0.02,0.56
10983,0.28,0.08,0,0.01,0.37
5825,0,0,0.01,0,0.01
6128,0,0,0.04,0,0.04
7106,0.06,0.01,0,0.01,0.08
3748,0,0,0.23,0,0.23
6831,0.03,0.02,0,0.01,0.06
9994,0.03,0.01,0,0,0.04
19917,0.15,0.04,0,0.01,0.2
4353,0.05,0.01,0,0,0.07
4731,0,0,0.2,0,0.2
18583,0.12,0,0,0.01,0.13
17250,0.63,0.58,0,0.15,1.38
19804,0,0,0.02,0,0.02
19449,0,0.01,0,0,0.01
12308,0.2,0.08,0.04,0.04,0.35
14174,0.95,0.54,0.62,0.18,2.3
16256,0.03,0,0,0,0.03
7316,1.04,1.24,0.03,0.27,2.58
15901,0.02,0.8,0.02,0.07,0.91
257,0.01,0,0,0,0.01
4132,1.46,0,0.83,1.93,4.23
14656,0.55,1.01,0,0.13,1.69
15486,2.02,1.17,0,0.42,3.61
8278,0.38,0.12,0,0.02,0.52
953,0,0.02,0,0,0.02
9083,0.03,0,0,0,0.04
6440,0,0,0.17,0,0.17
15296,0.07,0.06,0,0.02,0.15
11772,0.29,0.02,0,0.03,0.34
4146,0,0.23,0,0.06,0.29
14007,0.06,0.02,0,0,0.07
19831,0,0.02,0,0,0.02
12845,0,0,0.05,0,0.05
13821,0.25,0.17,0,0.03,0.44
15739,0,0.01,0,0,0.01
18173,0.07,0.02,0,0,0.09
5167,0.18,0.12,0,0.02,0.32
8098,0.36,0.24,0,0.04,0.65
13521,0.12,0.09,0,0.03,0.25
2808,0.11,0.07,0,0.02,0.19
229,0.05,0.03,0,0.01,0.09
19894,0.3,0.01,0.12,0.03,0.46
14818,0.35,0.16,0,0.05,0.55
3052,0.24,0,0,0.02,0.27
14528,0.54,0.33,0.01,0.22,1.1
8512,0.04,0.03,0,0,0.07
14585,0.26,0,0,0.02,0.29
5568,0,0,0.01,0,0.01
11513,0.16,0.06,0,0,0.22
18946,0.1,0,0,0.01,0.11
15554,0.01,0.01,0,0,0.01
4440,0.02,0,0,0,0.02
8824,0.05,0,0,0,0.05
12036,0.01,0,0,0,0.01
3616,0.07,0.02,0.06,0.01,0.16
13110,0,0,0.12,0,0.12
11386,0.14,0.19,0,0.06,0.39
10815,0.09,0.03,0,0.01,0.13
281,0.03,0.03,0,0.01,0.07
17873,0.45,0.12,0,0.02,0.58
7951,0.04,0,0,0,0.04
13049,0.19,0.06,0,0.01,0.26
18316,0.49,0.78,0,0.23,1.5
3284,0,0.01,0,0,0.01
2879,0.24,0.18,0,0.06,0.48
18629,0.14,0.01,0,0,0.15
8170,0.04,0,0,0,0.04
3592,0.07,0.02,0,0.01,0.09
5817,0,0.04,0,0.01,0.05
5764,0.07,0.03,0,0.01,0.11
16228,0.13,0.05,0,0,0.18
7329,0.08,0.01,0,0.01,0.1
11370,0,0,0.02,0,0.02
2994,0.13,0.1,0,0.03,0.26
10207,1.25,0.29,0,0.24,1.78
18365,1.35,0.6,0.8,0.44,3.19
12896,0,0,0.35,0.02,0.37
1283,1.98,1.47,0,0.32,3.76
17755,0,0.04,0,0,0.04
12013,1.52,0.12,0,0.05,1.69
6229,0.01,0.01,0,0,0.02
5796,0.02,0.02,0,0.01,0.04
9788,0,0,0.08,0,0.08
13631,0.1,0.03,0,0,0.13
18593,0.23,0.32,0.03,0.19,0.77
10988,0,0.02,0,0,0.03
19393,0,0,0.03,0,0.03
19246,0,0,0.02,0,0.02
5230,0.03,0.02,0,0.01,0.06
2269,0.03,0.03,0,0.01,0.07
68,0.25,0.06,0.07,0.06,0.43
9287,0,0,1.1,0,1.1
11782,0.06,0,0,0,0.06
15639,0.05,0.01,0,0,0.06
3807,0.18,0.06,0,0.02,0.27
12998,0,0.05,0.48,0,0.54
3057,0,0,0.03,0,0.03
508,0.3,0.15,0.2,0.07,0.72
2037,0.14,0.11,0,0.04,0.28
8863,0.02,0,0,0,0.02
6551,0.1,0.04,0,0,0.15
15917,0.82,0.37,0.89,0.05,2.13
12219,0,0,0.01,0,0.01
11175,0,0.3,0,0.03,0.33
12958,0.04,0.01,0,0,0.05
19504,0.1,0.15,0.01,0.03,0.29
18382,0.04,0.01,0,0,0.05
303,0.01,0.12,0,0.03,0.17
11018,0.1,0.04,0,0,0.14
9030,0.92,1.78,0.92,0.37,4
2174,0.02,0,0.13,0.01,0.15
9649,0.01,0.01,0,0,0.03
1203,0.28,0,0,0.02,0.3
6605,0,0,0.04,0,0.04
4717,0.09,0.02,0,0,0.11
3348,0.43,0.3,0,0.05,0.78
10740,0.36,0.46,0,0.17,0.98
19024,0.53,0.19,0,0.06,0.78
10316,0,0,0.13,0,0.13
15959,0,0,0.01,0,0.01
12763,0.06,0,0,0,0.06
3746,0,0,0.15,0.01,0.16
10941,0.13,0,0,0.01,0.14
19148,0.45,0.3,0,0.05,0.8
7763,0.58,0.87,0,0.09,1.54
3126,0,0.08,0,0.01,0.09
7879,0.06,0.01,0,0,0.07
124,0.46,0.42,0.96,0.25,2.09
16002,0.04,0.01,0,0,0.05
4741,0.41,0.11,0.12,0.02,0.65
18840,0.19,0,0,0.02,0.2
15154,0,0.1,0,0.01,0.1
16119,0.65,0.17,0,0.02,0.84
5920,0.59,0,0,0.04,0.64
14641,0.21,0.06,0,0.03,0.31
5154,0.1,0.13,0,0.03,0.26
10318,0.44,0.34,0.25,0.11,1.14
746,0.08,0.19,0,0.03,0.3
2823,0,0.01,0,0,0.01
9906,0.03,0.01,0,0,0.03
698,0.22,0,0,0.02,0.24
7243,0,0.07,0,0.01,0.09
1975,0.05,0,0,0,0.05
17576,1.43,0.16,0,0.12,1.71
10246,0.09,0,0.07,0.02,0.18
13233,0.06,0,0,0,0.06
19136,0.17,0.13,0,0.04,0.35
3686,0.04,0.03,0,0.01,0.08
9465,0.4,0.25,0.03,0.11,0.79
10428,0,0,0.48,0,0.48
6514,1.03,0.06,0,0.01,1.1
1106,2.03,0.72,0.02,0.11,2.88
15680,0,0,0.02,0,0.02
18966,0.06,0,0,0,0.06
17001,0.09,0.07,0,0.02,0.18
7934,0.05,0.19,0,0.02,0.26
7404,0,0,0.07,0,0.07
3551,0.14,0.16,0,0.06,0.35
3198,0.22,0.24,0,0.14,0.6
7349,0,0,0.28,0,0.28
17374,0.01,0.77,0,0,0.78
3455,0.25,0.09,0,0.01,0.34
3579,0.32,0.34,0,0.07,0.73
18706,0.25,0,0,0.02,0.28
12993,0.1,0,0,0.01,0.11
16195,0.11,0,0,0.01,0.12
4139,0.04,0.05,0.01,0.02,0.13
7141,0.55,0.44,0.14,0.09,1.22
1265,0,0,0.03,0,0.03
15774,0,0,0.05,0,0.05
8760,0.94,0.62,0.1,0.07,1.73
9753,0,0,0.04,0,0.04
13784,0.32,0.25,0,0.08,0.65
15847,1.48,0.2,0,0.05,1.73
19736,0,0,0.07,0,0.07
18433,0.37,0,0,0.03,0.39
8983,0.11,0.03,0,0.01,0.14
19590,0,0,0.01,0,0.01
9207,0,0,0.09,0,0.09
17467,0,0,0.04,0,0.04
6669,0.07,0.03,0.02,0.03,0.14
3458,1.55,0,0,0,1.55
1626,0,0,0.13,0,0.13
12481,0,0,0.21,0.01,0.21
18954,0.41,0.23,0,0.07,0.71
17443,0.1,0.03,0,0,0.13
3369,0.13,0.03,0,0,0.16
9971,0.26,0.11,0,0.02,0.39
18354,0.08,0.03,0,0,0.11
5760,0.53,0.14,0,0.02,0.69
143,0.02,0.01,0,0,0.03
10439,0,0,0.42,0,0.42
6581,0.1,0.18,0,0.05,0.33
8607,0.4,0.13,0,0.02,0.55
2686,0.17,0,0,0.01,0.18
6504,0.13,0,0,0.01,0.14
11609,0,0,0.06,0,0.06
17847,0.06,0,0,0,0.07
7190,0.03,0.02,0,0,0.05
4380,0.07,0.05,0,0.01,0.13
13508,0.24,0.05,0.26,0.03,0.58
10319,1.19,0.17,0,0.05,1.41
16608,0,0,0.69,0,0.69
9413,0.44,0.69,0,0.39,1.52
1701,0.11,0.03,0,0,0.14
16205,0.89,0.31,0.01,0.12,1.33
3770,0,0,0.19,0,0.19
15264,0.5,1.59,0.31,0.87,3.27
3259,0.04,0.03,0,0,0.07
19579,0.03,0,0,0.28,0.32
17015,0.19,0.03,0.13,0.02,0.37
3077,0.05,0.03,0,0.01,0.09
369,0.46,0.29,0.02,0.07,0.85
17822,0.36,0.04,0.01,0.04,0.44
16452,0,0,0.27,0,0.27
6010,0,0,0.23,0,0.23
19488,0.21,0.08,0.09,0.04,0.41
5258,0.11,0.04,0,0,0.15
8488,0,0,0.08,0,0.08
17364,0.16,0.02,0.04,0.02,0.24
10716,0.91,1.25,0,0.13,2.29
18225,0.12,0.01,0,0.01,0.14
5491,0.28,0.5,0.65,0.05,1.48
14547,0.11,0.03,0,0.01,0.14
12638,0,0,0.02,0,0.02
4084,0.31,0.04,0.96,0.01,1.32
12751,0.13,0.09,0,0.02,0.23
14294,0.05,0,0,0.01,0.07
9085,0.23,0.16,0.16,0.04,0.58
3645,0,0,0.52,0,0.52
7410,0.08,0.06,0,0.02,0.16
10314,0.03,0,0,0,0.04
9626,0.1,0.02,0.25,0.04,0.41
795,0.04,0,0,0,0.05
6647,0,0,0.02,0,0.02
2328,0,0.02,0,0,0.02
7584,0.3,0.23,0.01,0.1,0.63
9306,0.3,0.11,0,0.04,0.45
11798,0,0.04,0.04,0.01,0.1
9910,0.11,0.07,0,0.04,0.21
3468,0.11,0.02,0.05,0.01,0.18
9185,0.01,0.03,0,0,0.04
13512,1.78,1.87,0.07,0.82,4.55
8094,0.08,0,0.01,0.01,0.09
2267,0,0,0.03,0,0.03
16076,0,0,0.12,0,0.12
19801,0.14,0.04,0,0.01,0.19
18302,0.09,0.02,0.45,0,0.56
2446,0.06,0.02,0,0,0.08
7886,0.13,0,0,0.01,0.14
458,0.17,0.24,0,0.14,0.56
13357,0,0.01,0,0,0.02
